Month,Day,Weekday,Hour,Accident_Duration(min)_standardized,Distance(mi)_standardized,Temperature(F)_standardized,Humidity(%)_standardized,Pressure(in)_standardized,Visibility(mi)_standardized,Wind_Speed(mph)_standardized,Precipitation(in)_standardized,Longitude_standardized,Latitude_standardized,Street_frequency-encoded,City_frequency-encoded,County_frequency-encoded,Zipcode_frequency-encoded,Source_label-encoded,State_label-encoded,Timezone_label-encoded,Wind_Direction_label-encoded,Weather_Condition_label-encoded,Crossing_label-encoded,Junction_label-encoded,Station_label-encoded,Stop_label-encoded,Traffic_Signal_label-encoded,Sunrise_Sunset_label-encoded,Civil_Twilight_label-encoded,Nautical_Twilight_label-encoded,Astronomical_Twilight_label-encoded,Year_label-encoded
10,5,1,8,0.7082573905958399,-0.20999278032858842,0.3376475785213272,1.0927531848330974,-0.9852356161088482,-1.2354500801243327,-0.4796385113608571,0.05255448751028808,0.4156119035709346,-0.4580685046738951,1.2766522465023282,2.9713457812256867,2.243464931447293,1.4705195949801027,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5
11,23,1,12,1.2781176475321376,-0.5061946743309107,-1.647109560335165,-0.6331816825777625,-2.502113131207861,0.3424594946260341,0.6616141445332258,-0.0747687294803286,0.9386778797802856,0.9565914889941497,0.9193638171481279,0.4126697883177731,0.188299588263098,0.6602629159412106,0,36,1,4,1,0,0,0,0,1,0,0,0,0,5
7,15,4,8,1.0767437162466729,-0.5304735181015928,1.0464894138272174,0.6839791372884201,0.8205709494852075,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,0.6658694056653499,-1.550550702877986,1.6691583434637476,3.4747365324601587,2.3199087120403,2.13799445572182,1,8,1,1,0,0,0,0,0,0,0,0,0,0,6
10,2,1,17,-0.8758142806792313,0.4309686952174205,1.1882577808883954,0.048108396663366394,0.7724161077360251,0.3424594946260341,-0.5709387238323839,-0.0747687294803286,0.3757795735369353,-1.0459726132012954,1.0778871305590905,2.7377828400200848,1.3423507479403685,1.2839982768292022,0,8,0,5,0,0,0,0,0,1,0,0,0,0,2
2,3,3,10,0.07896385532876236,3.05793959120523,-0.7397920111436257,1.54694657099385,-2.3335711850857486,-1.6299274738119243,-1.62089116725494,-0.0747687294803286,0.558495841780188,-0.32125225218712505,0.6214039579048638,0.4126697883177731,0.6445426554930823,0.271375105909815,0,9,1,0,4,0,1,0,0,0,0,0,0,0,6
7,10,5,6,-0.04374838404831763,-0.5304735181015928,-0.0025965024255000337,0.2752050897437427,0.24271284849510483,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,-1.6403948522475944,0.4131267820841216,4.487253983347207,1.3650910268748915,2.3625709879957375,1.846722665286726,1,3,3,2,0,0,0,0,0,0,0,0,0,0,5
1,28,5,10,0.08665522075980428,1.0767859395175658,0.564476965819212,0.22978575112766744,1.25396452522778,0.3424594946260341,1.8028668004273087,-0.0747687294803286,0.788725583764584,-1.929917218765246,1.2766522465023282,3.210719112142389,2.2085402899386124,1.7431776400278114,0,8,1,1,1,0,0,0,0,0,0,0,0,0,7
7,15,2,20,-0.13324790906407974,-0.5304735181015928,1.1882577808883954,0.048108396663366394,-1.8761001884685846,0.3424594946260341,0.4333636133544092,-0.0747687294803286,0.5514995055408415,-0.44296090043684777,4.422172933247635,0.9458917224805726,0.6690443080132883,1.356825648628552,1,9,1,1,4,0,0,0,0,0,0,0,0,0,4
10,6,4,15,-0.8740662430812673,-0.5304735181015928,1.3640505560442557,-0.9965363915063646,0.2186354276205222,0.3424594946260341,1.2778905787160304,-0.0747687294803286,-0.1687076946200735,-0.5767118492715516,3.2323248761545877,4.965626316630032,3.3753003192907394,2.279157570076671,1,41,0,5,1,0,0,0,0,0,0,0,0,0,1
7,4,0,10,-0.8684725227677822,-0.5304735181015928,1.074843087239453,-0.4515043281134615,-0.5036871986171018,0.3424594946260341,0.4333636133544092,-0.0747687294803286,0.46834701414820024,0.5047026178803896,0.1950608437950309,0.45406592108659155,0.6783104458367987,0.5314960019691614,1,13,1,1,0,0,0,0,0,0,0,0,0,0,6
5,20,4,7,-0.5363453791546023,-0.5304735181015928,0.280940231696856,1.0927531848330974,-0.2629129898712328,-0.44649529274914923,-1.62089116725494,-0.0747687294803286,0.9455499889068778,0.3785423131507611,0.35821266705689175,1.7261358534040017,1.7244050277947025,1.9461266000929547,1,43,1,0,0,0,0,0,0,0,0,0,0,0,6
9,16,4,17,1.3536328717641875,0.6883244391866512,0.3376475785213272,-0.7694396984259882,0.2186354276205222,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,-1.7063065242464084,1.8881208060976993,1.8195753925226346,0.19297503852897133,0.5379311795374205,0.17802433155558764,0,35,3,2,1,0,0,0,0,0,0,0,0,0,6
1,3,6,23,0.9984316318578811,-0.27311777413236205,-1.1367434389149242,-0.17898829641700992,-2.1168743972144624,0.3424594946260341,0.6616141445332258,-0.0747687294803286,0.6608204890145823,-0.18064436301531295,0.1950608437950309,3.8568634686064884,2.5976181327761445,2.395760718950852,0,38,1,2,0,0,0,0,0,0,1,1,1,1,5
4,21,3,10,-0.26644837402894467,-0.5304735181015928,-0.22942588972338487,0.6839791372884201,-0.9852356161088482,0.3424594946260341,-1.62089116725494,-0.0747687294803286,0.5467454521737064,-0.38302655585894363,1.5845156757792975,4.298410063736244,2.4252655479121192,1.9405449883633084,1,9,1,0,0,0,0,0,0,0,0,0,0,0,6
9,24,4,20,-0.5566226152909859,-0.5304735181015928,0.11081819122344239,0.9564951689848716,-0.35922267336958036,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,-1.3658618025281375,-0.5347494240257553,6.409746099098023,1.250009027630807,2.994103008507704,1.7155248697900916,1,3,3,1,0,0,0,0,0,0,1,1,1,1,5
3,30,0,0,-1.1796232152053927,-0.5304735181015928,-0.6263773174946833,0.6385597986723448,1.0372677373564938,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,-1.6615839473451524,0.38360002089387696,4.016245858491663,0.467492386189656,1.7625508296294288,0.7377307015158273,0,3,3,4,0,0,1,0,0,0,1,1,1,1,4
12,16,6,9,-0.7527524337825584,-0.5304735181015928,-0.9155847862994866,1.2290112006813232,0.266790269369696,-0.44649529274914923,-0.04596250212110554,-0.0747687294803286,0.9485679671756649,0.380944410673991,6.310730609570797,1.4231606882124261,0.40169821739997447,1.169797448891617,1,43,1,4,1,0,0,0,0,0,0,0,0,0,2
6,29,1,15,1.3508360116074445,-0.48677159931436503,0.848013699941568,0.9564951689848716,0.603874161613921,0.3424594946260341,-0.4796385113608571,0.05255448751028808,0.7006022328913936,-1.2235989825403077,0.1950608437950309,0.3840886106910758,0.9196952870438228,0.6191557647866494,0,8,1,1,0,0,0,0,0,0,0,0,0,0,5
9,25,4,9,-0.5573218303301716,-0.5304735181015928,0.3943549253457984,-0.042730280568784126,-1.490861454475186,-1.6299274738119243,-1.62089116725494,-0.0747687294803286,-1.429310433952689,-0.31811256872023863,2.065889862552013,1.0553923391674644,4.40595014571415,1.4882725616403454,1,3,3,0,0,0,0,0,0,0,0,0,0,0,4
9,9,0,14,3.540078299297689,2.7083242409074066,0.280940231696856,0.5477211214401942,0.2186354276205222,0.3424594946260341,-0.023137449003223964,-0.0747687294803286,-1.7521846841207631,1.8486471068299977,2.4090232937885436,0.2274725853263544,0.3311583087019347,0.3836628531575726,0,35,3,5,1,0,0,0,0,0,0,0,0,0,3
9,18,4,9,0.0953954087496249,-0.5304735181015928,-0.0025965024255000337,0.41146310559196847,0.41125479461721737,0.3424594946260341,2.4876183939637584,-0.0747687294803286,1.1577971337998336,0.9734693008985821,2.7773862768630404,0.6273787439670814,1.9823073339133277,0.9546672530619191,1,32,1,2,1,0,0,0,0,0,0,0,0,0,4
11,7,1,15,-0.25106564316686053,2.0916417133255734,0.9670991282729573,0.13894707389551691,0.48348705724098234,0.3424594946260341,0.7529143570047525,-0.0747687294803286,0.7793575617732946,-2.0117876804283186,1.9502973853889753,5.269249391113456,3.816666533551717,2.5254413405833134,1,8,1,1,1,0,0,0,0,0,0,0,0,0,1
6,8,0,15,-0.8838552536298662,0.945680183155882,1.4717945150107514,-2.7224712589172246,-2.5743453938316176,0.3424594946260341,1.8028668004273087,-0.0747687294803286,-1.0667302320262073,-0.47222339505327926,1.3350021528723173,3.8464631040987083,2.7302322494420888,1.193704821715477,0,2,2,4,0,1,0,0,0,0,0,0,0,0,4
1,12,6,14,0.7012652402039835,-0.5304735181015928,0.4510622721702696,-0.7694396984259882,-0.8889259326105006,0.3424594946260341,0.4333636133544092,-0.0747687294803286,0.7696478654275423,-0.03493012413642132,4.809681119790068,0.8685873526040809,0.1639157930648167,0.3567507071313293,1,25,1,4,0,0,0,0,0,0,0,0,0,0,4
7,15,4,7,-0.2699444492248728,-0.5304735181015928,0.7913063531170969,0.7293984759044952,0.8205709494852075,0.3424594946260341,0.2051130821755926,-0.0747687294803286,0.6419977342022872,-1.5649933590442269,1.3350021528723173,2.513254301338501,2.2097376066553553,1.386483758339855,1,8,1,1,0,0,0,0,0,0,0,0,0,0,6
5,27,4,16,3.0957271418952135,1.2564493834206134,-0.11601119607444245,-0.542343005345612,0.5075644781155649,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,-1.680956935513587,1.947145452326564,0.73088827286364,3.607280206288977,1.8862008341609906,0.7921311672968842,0,35,3,8,1,0,0,0,0,0,0,0,0,0,6
4,23,3,16,-0.8751150656400457,3.130776122517276,-0.3995479301967985,1.2290112006813232,-1.514938875349777,-2.024404867499516,-0.25138798018204056,-0.0747687294803286,0.5357108747512936,0.6709714989216631,0.6214039579048638,2.759582636080659,2.0653843352750005,0.46030877353603866,0,33,1,1,4,1,0,0,0,1,0,0,0,0,4
6,9,3,0,1.8458802593508785,1.3001513022078415,0.564476965819212,1.2290112006813232,-0.2629129898712328,0.3424594946260341,-0.9361395737184902,0.4345241384821381,1.0870255317811242,0.7394936109920431,0.1950608437950309,0.3243523244554544,0.8046441588321135,0.48460529130656294,0,29,1,8,4,0,0,0,0,0,1,1,1,1,6
5,2,5,16,-0.5503296799383152,1.7565935650966658,0.6778916594681544,-1.3598911004349667,-1.5390162962243596,0.3424594946260341,2.259367862784942,-0.0747687294803286,0.34628459151427954,1.2390988290676255,0.6214039579048638,3.3901780326892093,2.408077438807185,0.7921311672968842,0,12,0,9,1,1,0,0,0,1,0,0,0,0,4
4,18,1,14,-0.8702205603657462,-0.4819158305602286,0.1675255380479136,-0.4515043281134615,0.7483386868614424,0.3424594946260341,-0.5709387238323839,-0.0747687294803286,-1.6042390497778514,0.5346205015657104,0.4984421431643477,4.338665150041714,2.971829155157898,2.392204023858068,1,3,3,8,0,1,0,0,0,0,0,0,0,0,1
8,11,2,13,2.845757765386346,0.5814975265956498,2.152282676904406,-2.1774391955243213,-0.5759194612408667,0.3424594946260341,0.2051130821755926,-0.0747687294803286,-1.5078238669164632,0.17985845831939387,1.4423849534068884,3.089494577743484,1.991280014157586,1.7431776400278114,0,3,3,9,0,0,0,0,0,0,0,0,0,0,5
12,30,4,13,-0.5625659431240639,-0.4819158305602286,-1.4769875198617515,-0.8148590370420635,-0.3110678316204066,0.3424594946260341,1.2778905787160304,-0.0747687294803286,1.1743580891798353,1.1077756675738006,0.1950608437950309,0.604384173476509,2.0653843352750005,0.9086187335964875,1,32,1,9,1,0,0,0,0,0,0,0,0,0,0
12,12,5,16,2.610122297180785,-0.3750889179692271,0.7913063531170969,0.13894707389551691,0.6761064242376775,0.3424594946260341,-0.023137449003223964,-0.0747687294803286,0.7811995716026554,-2.0087114741241123,2.0928145708842365,5.269249391113456,3.816666533551717,2.337277384678137,0,8,1,6,1,1,0,0,1,0,0,0,0,0,4
10,7,4,15,0.12651047799338597,-0.2585504678699527,0.7913063531170969,-1.0419557301224398,0.2908676902442786,0.3424594946260341,1.1181152068908589,-0.0747687294803286,1.062024122166949,0.7927260994972197,0.1950608437950309,2.2116715169292562,1.132906220420195,0.46030877353603866,0,7,1,4,0,0,0,0,0,0,0,0,0,0,6
9,14,1,8,0.6187578655800777,1.7614493338508022,0.848013699941568,1.2290112006813232,0.7483386868614424,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,0.7088596244763633,-1.212766044472728,0.1950608437950309,0.1752694714414448,0.9196952870438228,0.3006510419233101,0,8,1,2,0,1,0,0,0,0,0,0,0,0,5
1,2,0,10,-0.5713061311138844,1.5477955086687996,-0.5129626238457409,1.2290112006813232,-1.0815452996072044,0.3424594946260341,-1.62089116725494,-0.0747687294803286,0.545557543426522,-0.4001313781272181,1.0017633954086396,4.298410063736244,2.4252655479121192,2.298908553113446,0,9,1,0,1,0,1,0,0,0,0,0,0,0,7
11,20,2,14,-0.2402278100594831,-0.5304735181015928,0.3943549253457984,-1.9503425024439451,-1.0093130369834393,0.3424594946260341,2.0311173316061253,-0.0747687294803286,-1.6023168919612132,0.5748021644128416,2.569673277608616,1.6953619320740196,2.971829155157898,2.2131978395099274,1,3,3,2,1,0,0,0,0,0,0,0,0,0,3
5,31,4,11,0.4726219223902786,-0.5304735181015928,1.3016724745373378,-0.6786010211938378,-1.057467878732613,0.3424594946260341,0.6616141445332258,-0.0747687294803286,0.709083806527736,-0.2914568935847466,4.717813283020714,1.062773487656262,0.529404215886741,1.386483758339855,1,38,1,4,1,0,0,0,0,0,0,0,0,0,3
9,18,6,13,-0.5503296799383152,-0.5304735181015928,1.3016724745373378,-0.9965363915063646,0.266790269369696,-0.44649529274914923,-0.5709387238323839,-0.0747687294803286,-1.4125088603760976,-0.36994944294562665,3.638801432928984,2.2278575566949375,4.40595014571415,2.5976183522639147,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0
6,7,1,5,1.0145135777591507,-0.5304735181015928,-0.11601119607444245,0.2752050897437427,-0.40737751511875414,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,1.0189631640454253,0.8494384629916933,0.8295598670563535,3.0817122926041725,2.0283013813866186,2.1516832871620766,1,36,1,1,1,0,0,0,0,1,1,0,0,0,6
2,27,6,15,0.14224281637506292,0.20274756377300815,-0.4562552770212697,-2.1774391955243213,-2.526190552082444,0.3424594946260341,1.574616269248492,-0.0747687294803286,0.8629265903867759,0.5005607820083839,0.4984421431643477,0.3546664542546024,0.5272610655404731,0.5762861052486977,0,43,1,4,0,0,0,0,0,0,0,0,0,0,6
1,3,3,20,-0.8740662430812673,-0.5304735181015928,-0.22942588972338487,0.8656564917527211,0.6761064242376775,0.3424594946260341,-0.14867524115157305,-0.0747687294803286,0.7074217231219908,-1.5655441965296562,1.4423849534068884,0.30884354194847063,1.3759641254459427,0.11056830407242922,1,8,1,0,0,1,0,0,0,1,1,1,1,1,3
4,27,2,8,0.08420796812265467,-0.5304735181015928,-0.4562552770212697,-1.087375068738515,-0.16660330637287665,0.3424594946260341,0.2051130821755926,-0.0747687294803286,0.408360775774069,0.06991121656926347,2.693588513420152,4.4184731294026,2.984039990004661,3.040424482110029,1,40,0,1,0,1,0,0,0,1,0,0,0,0,6
12,20,3,12,-0.8744158506008601,3.7231799105219197,0.054110844398971174,1.365269216529549,-0.11844846462370287,-0.05201789906155757,-0.04596250212110554,0.6891705724633714,0.6537566635792909,-1.6308540856643963,4.167262800212693,1.3149359003170145,1.617105916203514,1.7431776400278114,0,8,1,1,4,0,0,0,0,0,0,0,0,0,2
11,16,3,9,-0.8691717378069678,-0.5304735181015928,-0.5129626238457409,-0.6786010211938378,0.916880632983555,0.3424594946260341,0.7529143570047525,-0.0747687294803286,-0.217586235052965,-0.06965578749392141,0.6214039579048638,3.89178443899603,2.212525783253778,1.5057158501891548,1,34,0,6,1,0,0,0,0,0,0,0,0,0,1
7,19,4,11,-0.8775623182771954,0.7902955830235164,1.1315504340639242,0.2752050897437427,-1.7557130840956459,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,0.5462334923854038,-0.40452574689818444,4.222446017282668,4.298410063736244,2.4252655479121192,2.506552670701167,0,9,1,4,1,0,0,0,0,0,0,0,0,0,3
2,27,0,5,-0.8838552536298662,-0.4819158305602286,-1.5847314788282467,-1.223633084586741,1.302119366976954,0.3424594946260341,0.47901371959017236,-0.0747687294803286,0.8105160210797356,0.9293833832062414,2.447019728334792,2.6302743989782686,1.3923563974320603,0.6801997064634633,1,36,1,5,1,0,0,0,0,0,1,1,1,0,1
4,12,3,7,-0.5552241852126146,-0.5304735181015928,-1.1991215204218426,1.1381725234491726,0.09824832324758347,-2.4188822611871075,0.22793813529347418,-0.0747687294803286,0.6222797031407957,1.3493382178138225,0.35821266705689175,0.42665977025427265,0.7563499674889245,0.07505344265883762,1,20,1,0,1,1,0,0,0,1,0,0,0,0,2
4,4,5,11,-0.5531265400950577,-0.5304735181015928,-0.11601119607444245,-0.3606656508813109,-1.6112485588481247,0.3424594946260341,0.4333636133544092,-0.0747687294803286,-1.4298581118657558,-0.3073206547025503,4.008452888146336,1.744899475679091,4.40595014571415,2.254929640719108,2,3,3,6,1,0,0,0,0,0,0,0,0,0,4
6,28,0,21,2.281491228763534,-0.35081007419854493,0.9614283935905105,0.6839791372884201,1.0854225791056675,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,0.9206764676028386,-0.30867962614166006,0.4984421431643477,2.2116715169292562,0.15461637051685015,0.46030877353603866,0,25,1,5,0,0,0,0,0,0,1,1,1,0,5
5,22,4,10,-1.1796232152053927,-0.5304735181015928,-0.17271854289891367,-0.4060849894973862,0.3390225319934524,0.3424594946260341,0.6616141445332258,-0.0747687294803286,-1.6451257323923216,0.3786990409530151,0.6214039579048638,2.697017140532045,2.843287404862973,2.5097256629860683,0,3,3,4,0,1,0,0,0,1,0,0,0,0,4
7,15,4,17,-0.2594562236370882,-0.5304735181015928,1.3640505560442557,-0.8148590370420635,0.17048058587133988,0.3424594946260341,-0.04596250212110554,-0.0747687294803286,1.1494008190369158,1.0608341972048232,2.7223084388952583,1.0553923391674644,0.9510769890650018,1.4882725616403454,1,32,1,9,1,0,0,0,0,0,0,0,0,0,0
8,25,3,22,1.2770688249733595,-0.2682620053782256,0.280940231696856,-0.08814961918485939,0.07417090237299229,0.3424594946260341,-0.023137449003223964,-0.0747687294803286,-1.597145546355966,0.5788609564556992,0.1950608437950309,0.8322133867082547,2.971829155157898,0.4098696758906913,0,3,3,5,0,0,0,0,0,0,1,1,1,1,6
11,30,4,4,-0.9016852371291001,0.212459101281281,-1.6981461724771891,1.047333846217022,0.5075644781155649,0.3424594946260341,-0.04596250212110554,-0.0747687294803286,0.7847099953671893,0.8177886076466541,0.1950608437950309,0.0817099393070617,1.2309690353411824,0.11056830407242922,0,36,1,0,1,1,0,0,1,0,1,1,1,1,2
4,15,4,8,-0.5401910618701233,-0.5304735181015928,0.11081819122344239,0.8202371531366458,-1.2500872457293168,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,-0.2281480555069387,-1.0693859943742858,1.1486237159091313,4.760757039162297,3.1287919333004637,2.388634633518749,1,41,0,7,1,0,0,0,0,0,0,0,0,0,6
3,15,6,8,-0.8754646731596385,-0.5304735181015928,-0.28613323654785605,0.41146310559196847,0.6761064242376775,0.3424594946260341,-1.62089116725494,-0.0747687294803286,-1.3832162810604451,-0.4711390457733942,6.1113323520537275,1.3375381731776421,3.774524444447982,1.708490522474125,1,3,3,0,1,0,0,0,0,0,0,0,0,0,4
7,9,5,11,3.7498428110533815,1.8245743276545758,0.564476965819212,1.54694657099385,-1.1537775622309607,0.3424594946260341,0.6616141445332258,-0.0747687294803286,0.46875048376241885,-0.6118162880799873,0.1950608437950309,0.42665977025427265,0.02157557715472528,0.03823068353318796,0,0,0,2,4,0,0,0,0,0,0,0,0,0,6
8,17,2,21,1.2330182775046643,2.722891547169816,-0.0025965024255000337,0.9110758303687964,-0.8889259326105006,0.3424594946260341,-1.62089116725494,-0.0747687294803286,0.587081611040777,1.2336543800386424,2.4282019663364833,0.5067229036260024,2.1304957353392844,0.14486499946170545,0,20,1,0,0,0,0,0,0,0,1,1,0,0,6
12,20,2,13,-0.8730174205224888,-0.5304735181015928,-0.12735266543933685,1.0019145076009468,0.19455800674593104,-0.840972686436741,0.47901371959017236,-0.0747687294803286,0.5397847737133464,-0.3882409914043121,1.4920405607307874,1.0253105601934025,1.0812494748055996,0.5083254638054199,1,9,1,1,1,0,0,0,0,0,0,0,0,0,1
4,15,2,17,-0.2356829123047764,-0.5304735181015928,-0.6263773174946833,-2.1320198569082462,0.266790269369696,0.3424594946260341,2.4876183939637584,-0.0747687294803286,1.1616161273153904,1.0236130369095364,3.2323248761545877,1.032916265081283,2.0653843352750005,1.2839982768292022,0,32,1,4,0,0,1,0,0,0,0,0,0,0,4
7,7,3,16,0.2953709099567184,-0.5304735181015928,1.1882577808883954,0.048108396663366394,-1.0093130369834393,0.3424594946260341,-0.023137449003223964,-0.0747687294803286,0.4078622320618977,0.07784160353411686,0.73088827286364,4.4184731294026,2.984039990004661,1.9461266000929547,1,40,0,1,1,0,0,0,0,0,0,0,0,0,6
3,3,1,8,-0.2402278100594831,-0.5304735181015928,-0.4562552770212697,1.54694657099385,-1.5871711379735334,-3.2078370485622907,0.4333636133544092,-0.0747687294803286,0.6766638295171842,-0.24829799993241863,0.4984421431643477,1.0176465649361888,0.8676469004743095,1.443284842235235,1,38,1,5,4,0,0,0,0,0,0,0,0,0,4
12,20,1,10,-0.8649764475718539,-0.4819158305602286,-0.4335723382914813,-1.2690524232028162,1.3743516296007103,0.3424594946260341,-0.023137449003223964,-0.0747687294803286,-1.5729919630593912,0.533692880088078,1.4920405607307874,1.187087633375756,0.22088512005188346,0.14486499946170545,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0
2,8,2,18,-0.8429511738375063,-0.4819158305602286,1.0181357404149818,-1.6778264707474935,0.2186354276205222,0.3424594946260341,0.47901371959017236,-0.0747687294803286,-0.10302049506388981,-1.217678973165987,2.79069445927764,5.290282300244432,3.5879915828466156,1.3262609801470115,1,41,0,2,0,0,0,0,0,0,0,0,0,0,1
9,5,0,6,-0.8698709528461533,-0.5304735181015928,0.280940231696856,1.365269216529549,-1.2019324039801345,0.3424594946260341,-1.62089116725494,-0.0747687294803286,-0.232883001129281,-1.0581173251360203,1.0017633954086396,4.760757039162297,0.8706952046982203,1.479435473771042,1,41,0,0,0,0,0,0,0,1,1,1,0,0,6
4,23,3,11,-0.8649764475718539,-0.5304735181015928,-0.059303849249971244,0.41146310559196847,-1.827945346719411,0.3424594946260341,1.3463657380696754,-0.0747687294803286,0.41735552884199795,0.08769713365574885,1.7089363257509278,1.4972756623368983,2.984039990004661,1.995006828099904,0,40,0,5,1,1,0,0,0,1,0,0,0,0,4
4,24,0,19,-0.8695213453265606,-0.4819158305602286,-0.5356455625755293,-0.17898829641700992,0.7964935286106163,0.3424594946260341,-0.2970380864178039,-0.0747687294803286,1.0618186413126087,0.9199201704549264,0.1950608437950309,0.42665977025427265,3.3049929886491625,0.6801997064634633,1,36,1,1,1,0,0,0,0,0,0,0,0,0,1
8,3,2,16,0.5198189375353094,-0.07403125521276838,1.074843087239453,-0.8602783756581388,-0.35922267336958036,0.3424594946260341,-1.62089116725494,-0.0747687294803286,-1.4817640973224542,0.11718008275387572,0.4984421431643477,1.7778115102437595,1.4442771239520673,1.5644772058347154,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6
1,31,6,5,3.4495299517231484,1.1107763207965209,-2.0440609881064637,1.54694657099385,-0.9370807743596744,-2.4188822611871075,-0.9361395737184902,-0.0747687294803286,0.9066659024875829,0.710661072315974,0.4984421431643477,1.6391178941071274,1.202983228708197,1.145304485076088,0,43,1,1,5,0,0,0,0,0,1,1,1,1,5
8,3,5,11,0.4198311869317627,-0.5304735181015928,0.9047210467660393,0.7293984759044952,0.6279515824885037,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,0.9630144095695603,-0.08140121195276252,1.3901342443743014,0.1752694714414448,0.05653158327681931,0.3006510419233101,1,25,1,1,1,0,0,0,0,0,0,0,0,0,3
1,1,1,0,-0.9100758175993278,0.12991103246096175,-1.1877800510569483,1.365269216529549,0.14640316499675726,-1.6299274738119243,1.0039899413014506,1.4531098744070714,1.1864810530381855,1.1748252950573164,0.1950608437950309,0.021061884937409858,0.11003762290034416,0.03823068353318796,0,5,1,6,4,0,0,0,1,0,1,1,1,1,3
7,7,6,16,-0.8670740926894108,2.7568819284487707,1.7553312491331075,-0.5877623439616873,-0.35922267336958036,0.3424594946260341,2.4876183939637584,-0.0747687294803286,0.09893100200240897,-0.1679984009175991,0.1950608437950309,0.1752694714414448,0.752931762583837,0.3006510419233101,0,1,0,7,1,0,0,0,0,0,0,0,0,0,3
3,16,4,5,-0.876513495718417,-0.5304735181015928,-0.4732674810686109,-1.2690524232028162,0.09824832324758347,0.3424594946260341,-0.04596250212110554,-0.0747687294803286,0.8843204113214037,-0.051461422221384945,0.35821266705689175,0.4126697883177731,0.4834042929346295,0.6191557647866494,1,25,1,7,0,0,0,0,0,0,1,1,1,1,2
9,22,3,16,1.1148509358822907,-0.39451199298577283,0.6211843126436832,0.45688244420804375,-0.23883556899664163,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,0.9961288863133523,0.44834055197697414,0.1950608437950309,0.021061884937409858,0.633028489812745,0.03823068353318796,0,43,1,4,1,0,0,0,0,0,0,0,0,0,6
12,2,4,18,0.14224281637506292,-0.3653773804609542,-1.0233287452659818,-0.7694396984259882,-0.8407710908613268,-1.2354500801243327,-1.62089116725494,-0.0747687294803286,0.8527848499269931,0.29918586899168986,0.1950608437950309,0.0817099393070617,0.29663577152336684,0.14486499946170545,0,43,1,0,0,0,0,0,0,0,1,1,1,0,6
1,25,2,14,-0.8684725227677822,-0.4819158305602286,-0.6377187868595777,-0.724020359809913,-0.19068072724746782,0.3424594946260341,0.22793813529347418,-0.0747687294803286,1.0741315210538582,0.8428238328114517,0.1950608437950309,0.8505657437141475,3.3049929886491625,1.1074021090597137,1,36,1,9,0,0,0,0,0,1,0,0,0,0,1
2,28,0,9,0.07896385532876236,2.912266528581137,-0.3995479301967985,-0.7694396984259882,0.7483386868614424,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,-1.5005504794063518,0.11599509255209711,1.214685496465434,1.187087633375756,1.6656863920908755,1.642850255369345,0,3,3,5,0,0,0,0,0,0,0,0,0,0,6
11,25,0,17,-0.9083277800013636,-0.5304735181015928,0.1675255380479136,-0.042730280568784126,0.3149451111188698,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,0.6418829715770251,-1.5939481732864758,3.5438551135080254,2.7848673939334074,2.2097376066553553,1.2054475331485908,1,8,1,2,0,1,0,0,0,1,1,0,0,0,3
6,16,3,16,0.14224281637506292,-0.1420120177706784,1.3016724745373378,-0.17898829641700992,0.2908676902442786,0.3424594946260341,0.2051130821755926,-0.0747687294803286,0.9446299713224771,0.4769858935321814,0.1950608437950309,1.8964012757237847,0.413787251772776,1.1818225789115517,0,43,1,5,0,0,0,0,0,0,0,0,0,0,6
5,7,3,12,-0.7607934067331933,-0.5304735181015928,1.4150871681862802,-1.1782137459706656,-0.3110678316204066,-2.024404867499516,-0.9361395737184902,-0.0747687294803286,-1.4156992148957843,-0.3406477165921635,2.0928145708842365,1.5925941171343558,4.40595014571415,1.9405449883633084,0,3,3,0,3,0,0,0,0,0,0,0,0,0,4
11,19,3,4,1.774909932873536,1.771160871359075,-2.384305069053291,1.0019145076009468,-2.285416343336575,0.3424594946260341,-1.62089116725494,-0.0747687294803286,0.887189535031209,1.09095779857722,0.73088827286364,0.0817099393070617,0.02157557715472528,0.14486499946170545,0,36,1,0,0,0,0,0,0,0,1,1,1,1,4
